2018-03-13,FOX Movies,Guardians of the Galaxy,2014,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Lee Pace', 'Michael Rooker', 'Karen Gillan']",{'fox': ['e30072207c98772128ba0063759ea4a6']}
2018-03-13,FOX Movies,Hancock,2008,"['Will Smith', 'Charlize Theron', 'Jason Bateman', 'Eddie Marsan', 'Johnny Galecki', 'Thomas Lennon']",{'fox': ['cfdf082fabad6e83f819e475637f406c']}
2018-03-13,FOX Movies,Hansel and Gretel: Witch Hunters,2013,"['Jeremy Renner', 'Gemma Arterton', 'Famke Janssen', 'Peter Stormare', 'Derek Mears', 'Thomas Mann']",{'fox': ['e3d86b207789fca4e98245f6ff706cc0']}
2018-03-13,FOX Movies,The Heat,2013,"['Sandra Bullock', 'Melissa McCarthy', 'Demin Bichir', 'Marlon Wayans', 'Michael Rapaport', 'Jane Curtin']",{'fox': ['784fa5f0b0bb4ea90517f97db0adf2bd']}
2018-03-13,FOX Movies,Here Comes the Boom,2012,[],{'fox': ['1852c79883332d5beba20dc817e58023']}
2018-03-13,FOX Movies,Hitman: Agent 47,2015,"['Rupert Friend', 'Ciarn Hinds', 'Zachary Quinto', 'Thomas Kretschmann', 'Hannah Ware', 'Angelababy']",{'fox': ['f09bebbf535089f0be240ef99342716e']}
2018-03-13,FOX Movies,Hotel Transylvania,2012,"['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James', 'Fran Drescher', 'Steve Buscemi']",{'fox': ['4e847756c1fb35d6247eedba0ed55892']}
2018-03-13,FOX Movies,Hotel Transylvania 2,2015,"['Adam Sandler', 'Selena Gomez', 'Andy Samberg', 'Steve Buscemi', 'Kevin James', 'Mel Brooks']",{'fox': ['b3e56635ef3fb288f71f4e510e9a089e']}
2018-03-13,FOX Movies,How to Train Your Dragon 2,2014,"['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill']",{'fox': ['0a2b16821e3b6bd400bd4e9363be43f2']}
2018-03-13,FOX Movies,Ice Age: Continental Drift,2012,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Nicki Minaj', 'Drake', 'Jennifer Lopez']",{'fox': ['ca80dd20bd49f73c6f4a3e959b3acf19']}
2018-03-13,FOX Movies,The Internship,2013,"['Vince Vaughn', 'Owen Wilson', 'Rose Byrne', 'Aasif Mandvi', 'Max Minghella', 'Josh Brener']",{'fox': ['e99b47afdff35191654b58f742a4153b']}
2018-03-13,FOX Movies,Jack Reacher,2012,"['Tom Cruise', 'Rosamund Pike', 'Richard Jenkins', 'David Oyelowo', 'Werner Herzog', 'Jai Courtney']",{'fox': ['7b6f5f55a70f7bb4a4dfe03924abbc6d']}
2018-03-13,FOX Movies,Jack Ryan: Shadow Recruit,2014,[],{'fox': ['11fd2a1e3506dc5c26692925e4603552']}
2018-03-13,FOX Movies,Jane,2017,[],{'fox': ['3fe7a656c4973e2d25182527f6bc5a58']}
2018-03-13,FOX Movies,Kick-Ass 2,2013,"['Aaron Taylor-Johnson', 'Christopher Mintz-Plasse', 'Chlo Grace Moretz', 'Jim Carrey', 'Lyndsy Fonseca', 'John Leguizamo']",{'fox': ['706c2eae0ea4c9711117a0cfaf0d39b2']}
2018-03-13,FOX Movies,LA 92,2017,[],{'fox': ['9bef81242994c0e7f65ab1e93c9d6710']}
2018-03-13,FOX Movies,Les Miserables,2012,[],{'fox': ['48cc5f777a646d342db39ca5be844941']}
2018-03-13,FOX Movies,Let's Be Cops,2014,"['Jake Johnson', 'Damon Wayans Jr.', 'Rob Riggle', 'Nina Dobrev', ""James D'Arcy"", 'Keegan-Michael Key']",{'fox': ['6f3274a310b3f5600596ce83a6f3654e']}
2018-03-13,FOX Movies,Life of Pi,2012,"['Suraj Sharma', 'Irrfan Khan', 'Tabu', 'Rafe Spall', 'Grard Depardieu', 'Adil Hussain']",{'fox': ['af3d788847d9f8b40b005bacd447217c']}
2018-03-13,FOX Movies,Little Man,2006,"['Marlon Wayans', 'Shawn Wayans', 'Kerry Washington', 'Tracy Morgan', 'John Witherspoon', 'Lochlyn Munro']",{'fox': ['9aae391163855bebc991a857a24676e0']}
2018-03-13,FOX Movies,Lone Survivor,2014,"['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch', 'Ben Foster', 'Ali Suliman', 'Alexander Ludwig']",{'fox': ['cd093c6e69480fc45a5de3173cc5a931']}
2018-03-13,FOX Movies,The Longest Ride,2015,"['Britt Robertson', 'Scott Eastwood', 'Alan Alda', 'Jack Huston', 'Oona Chaplin', 'Melissa Benoist']",{'fox': ['a105c3afd8be8765962b9451744c606c']}
2018-03-13,FOX Movies,Looper,2012,"['Bruce Willis', 'Joseph Gordon-Levitt', 'Emily Blunt', 'Paul Dano', 'Noah Segan', 'Piper Perabo']",{'fox': ['a722bcb68bad208c1233b77f3fde71b2']}
2018-03-13,FOX Movies,Lucy,2014,"['Scarlett Johansson', 'Morgan Freeman', 'Min-sik Choi', 'Amr Waked', 'Julian Rhind-Tutt', 'Pilou Asbk']",{'fox': ['0bdfd0fa22eb7065dce62688b9fa4c85']}
2018-03-13,FOX Movies,Madagascar 3: Europe's Most Wanted,2012,"['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith', 'Sacha Baron Cohen', 'Cedric the Entertainer']",{'fox': ['43e8473fc7f3ebe366254277ed28ddbb']}
2018-03-13,FOX Movies,Man of the House,2005,"['Tommy Lee Jones', 'Anne Archer', 'Brian Van Holt', 'Christina Milian', 'Paula Garcs', 'Monica Keena']",{'fox': ['9846b92df62fd9201a04966f709ca082']}
2018-03-13,FOX Movies,The Maze Runner,2014,"[""Dylan O'Brien"", 'Aml Ameen', 'Ki Hong Lee', 'Blake Cooper', 'Thomas Brodie-Sangster', 'Will Poulter']",{'fox': ['a616d4960c76ca2488caa72fdf024b99']}
2018-03-13,FOX Movies,Maze Runner: The Scorch Trials,2015,"[""Dylan O'Brien"", 'Kaya Scodelario', 'Thomas Brodie-Sangster', 'Ki Hong Lee', 'Nathalie Emmanuel', 'Aidan Gillen']",{'fox': ['985bec0bb08e939f822a1ef275869bcc']}
2018-03-13,FOX Movies,Men in Black 3,2012,"['Will Smith', 'Tommy Lee Jones', 'Josh Brolin', 'Jemaine Clement', 'Emma Thompson', 'Michael Stuhlbarg']",{'fox': ['903c13b2dc3b99ab8bfc5430e8ba79cb']}
2018-03-13,FOX Movies,Mona Lisa Smile,2003,[],{'fox': ['bf7f8439fd210bf6fb095b4f31118fb8']}
2018-03-13,FOX Movies,Mr. Peabody and Sherman,2014,"['Ty Burrell', 'Max Charles', 'Ariel Winter', 'Lauri Fraser', 'Guillaume Aretos', 'Patrice A. Musick']",{'fox': ['14da8227926203b6c9e5c78a8e0c6032']}
2018-03-13,FOX Movies,Next,2007,"['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann', 'Tory Kittles', 'Jos Ziga']",{'fox': ['a2e2b50e8bd7a1405a50ea54e30e022d']}
2018-03-13,FOX Movies,Night at the Museum,2006,"['Ben Stiller', 'Carla Gugino', 'Dick Van Dyke', 'Mickey Rooney', 'Robin Williams', 'Bill Cobbs']",{'fox': ['113126bee2d8f913bd7368ebc05ab2bf']}
2018-03-13,FOX Movies,Noah,2014,"['Russell Crowe', 'Jennifer Connelly', 'Ray Winstone', 'Emma Watson', 'Anthony Hopkins', 'Logan Lerman']",{'fox': ['271a18ab5569240951ff780e98072da6']}
2018-03-13,FOX Movies,The Other Woman,2014,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Nikolaj Coster-Waldau', 'Nicki Minaj', 'Taylor Kinney']",{'fox': ['3d882b9a9e4479121c7fdcc87451165b']}
2018-03-13,FOX Movies,Ouija,2014,"['Olivia Cooke', 'Daren Kagasoff', 'Douglas Smith', 'Bianca A. Santos', 'Ana Coto', 'Shelley Hennig']",{'fox': ['f082857a38e401771f600b1558a598b0']}
2018-03-13,FOX Movies,Paper Towns,2015,"['Cara Delevingne', 'Nat Wolff', 'Cara Buono', 'Halston Sage', 'Justice Smith', 'Austin Abrams']",{'fox': ['84c4a965dd5a67d89b7751c5beb0303c']}
2018-03-13,FOX Movies,Paul Blart: Mall Cop 2,2015,"['Kevin James', 'Raini Rodriguez', 'Neal McDonough', 'Shirley Knight', 'David Henrie', 'Daniella Alonso']",{'fox': ['94e0d4821a00f48c37ce57a22ce7ec82']}
2018-03-13,FOX Movies,Penguins of Madagascar,2014,"['Tom McGrath', 'Chris Miller', 'Christopher Knights', 'Conrad Vernon', 'John Malkovich', 'Benedict Cumberbatch']",{'fox': ['530a9522f8b5241c318d782418c641ca']}
2018-03-13,FOX Movies,Perfect Stranger,2007,"['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi', 'Richard Portnow', 'Gary Dourdan', 'Nicki Aycox']",{'fox': ['2cb13e841a2e22f1030d1c4269f93644']}
2018-03-13,FOX Movies,Peter Pan,2003,"['Jason Isaacs', 'Jeremy Sumpter', 'Olivia Williams', 'Richard Briers', 'Lynn Redgrave', 'Ludivine Sagnier']",{'fox': ['67741a715b03f836e509252828c2cc79']}
2018-03-13,FOX Movies,Pitch Perfect 2,2015,"['Anna Kendrick', 'Rebel Wilson', 'Elizabeth Banks', 'Hailee Steinfeld', 'Brittany Snow', 'Alexis Knapp']",{'fox': ['2a7ca0c7488270db9af5f09f72308d8a']}
2018-03-13,FOX Movies,Prisoners,2013,"['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Maria Bello', 'Terrence Howard', 'Melissa Leo']",{'fox': ['0e5dccc67ea0d446278076bd70251d6b']}
2018-03-13,FOX Movies,Prometheus,2012,"['Noomi Rapace', 'Michael Fassbender', 'Charlize Theron', 'Guy Pearce', 'Idris Elba', 'Logan Marshall-Green']",{'fox': ['c6c5f3ac1d59f9d804435fbb15303a27']}
