2018-07-20,NBC Shows,GIVE,0,1,19,Give for a Better Life,{'nbc': ['3494740']}
2018-07-20,NBC Shows,GIVE,0,1,18,Give to Save Rainforests and the Animals Who Depend on Them,{'nbc': ['3493489']}
2018-07-20,NBC Shows,GIVE,0,1,17,"Give to Help Children Read, Write and Grow",{'nbc': ['3480131']}
2018-07-20,NBC Shows,GIVE,0,1,16,Give to Veterans Who Are Adjusting to Life after Service,{'nbc': ['3479233']}
2018-07-20,NBC Shows,GIVE,0,1,15,Give to Broadway and College Bound Kids,{'nbc': ['3473163']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,12,Somewhere Else,{'nbc': ['3656851']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,12,Somewhere Else - Extended Cut,{'nbc': ['3761305']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,11,The Burrito,{'nbc': ['3652651']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,11,The Burrito - Extended Cut,{'nbc': ['3761304']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,10,"Rhonda, Diana, Jake, and Trent",{'nbc': ['3649716']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,10,"Rhonda, Diana, Jake, and Trent - Extended Cut",{'nbc': ['3761303']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,9,Best Self,{'nbc': ['3644502']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,9,Best Self - Extended Cut,{'nbc': ['3761302']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,8,Leap to Faith,{'nbc': ['3643114']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,8,Leap to Faith - Extended Cut,{'nbc': ['3761301']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,7,Derek - Extended Cut,{'nbc': ['3627469']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,6,Janet and Michael - Extended Cut,{'nbc': ['3627465']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,5,The Trolley Problem - Extended Cut,{'nbc': ['3627460']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,4,Existential Crisis - Extended Cut,{'nbc': ['3627438']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,3,Team Cockroach - Extended Cut,{'nbc': ['3627435']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,2,Dance Dance Resolution - Extended Cut,{'nbc': ['3627427']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,2,1,Everything Is Great!,{'nbc': ['3585089']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,13,Michael's Gambit - Extended Cut,{'nbc': ['3454089']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,12,Mindy St. Claire/Michael's Gambit,{'nbc': ['3452723']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,11,What's My Motivation - Extended Cut,{'nbc': ['3449893']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,10,Chidi's Choice - Extended Cut,{'nbc': ['3446621']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,9,...Someone Like Me as a Member - Extended Cut,{'nbc': ['3415901']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,8,Most Improved Player - Extended Cut,{'nbc': ['3142871']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,7,The Eternal Shriek - Extended Cut,{'nbc': ['3116008']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,6,What We Owe to Each Other - Extended Cut,{'nbc': ['3111847']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,5,Category 55 Emergency Doomsday - Extended Cut,{'nbc': ['3107307']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,4,Jason Mendoza - Extended Cut,{'nbc': ['3103390']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,3,Tahani Al-Jamil - Extended Cut,{'nbc': ['3100180']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,2,Flying,{'nbc': ['3440479']}
2018-07-20,NBC Shows,THE GOOD PLACE,NBC,1,1,Pilot - Extended Cut,{'nbc': ['3100175']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,13,Early Retirement,{'nbc': ['3652652']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,12,The Fast Track,{'nbc': ['3649718']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,11,Competing Offer,{'nbc': ['3647652']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,10,Catfight,{'nbc': ['3643085']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,9,Love Is Dead,{'nbc': ['3639243']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,8,Sensitivity Training,{'nbc': ['3636205']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,7,A Christmas Carol Wendelson,{'nbc': ['3636204']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,6,Pool Show,{'nbc': ['3609107']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,5,Night of the Living Screen,{'nbc': ['3604166']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,4,Award Show,{'nbc': ['3599781']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,3,Honeypot!,{'nbc': ['3596761']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,2,Squad Feud,{'nbc': ['3592787']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,2,1,Boardroom Bitch,{'nbc': ['3589230']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,10,Carol's Eleven,{'nbc': ['3520437']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,9,Carol Has a Bully,{'nbc': ['3520436']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,8,Celebrity Hacking Scandal,{'nbc': ['3517509']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,7,The Red Door,{'nbc': ['3517508']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,6,Serial Arsonist,{'nbc': ['3512852']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,5,Snowmaggeden of the Century,{'nbc': ['3512851']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,4,War Is Hell,{'nbc': ['3509694']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,3,Chuck Pierce Is Blind,{'nbc': ['3509693']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,2,Bear Attack,{'nbc': ['3504893']}
2018-07-20,NBC Shows,GREAT NEWS,NBC,1,1,Pilot,{'nbc': ['3504892']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,1,Series Premiere,{'nbc': ['2747297']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,2,Blind Man's Bluff,{'nbc': ['2747300']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,3,The Date from Hell-Nado,{'nbc': ['2754751']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,4,Trust Fall,{'nbc': ['2757723']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,5,Work with Me,{'nbc': ['2762006']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,6,Drug/Bust,{'nbc': ['2767555']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,7,Katie You Can Drive My Car,{'nbc': ['2769865']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,8,The Man with the Spider Tattoo,{'nbc': ['2771846']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,9,Desk/Job,{'nbc': ['2774083']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,10,First Time's the Charm,{'nbc': ['2776160']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,11,Secret Lives of Fishers,{'nbc': ['2778436']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,12,Madi About You,{'nbc': ['2784532']}
2018-07-20,NBC Shows,GROWING UP FISHER,2014,1,13,Growing Up Fairbanks,{'nbc': ['2784533']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,1,Pilot,{'nbc': ['2766103']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,2,Chris New Girlfriend,{'nbc': ['n27226']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,3,Marny Wants a Girl,{'nbc': ['n27435']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,4,The Standoff,{'nbc': ['n27570']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,5,Gary's Day Off,{'nbc': ['n27928']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,6,Apartment Halloween,{'nbc': ['n28374']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,7,The Bathroom Incident,{'nbc': ['n28508']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,8,First Birthday,{'nbc': ['n28828']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,9,Thanksgiving,{'nbc': ['n29082']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,10,Christmas,{'nbc': ['n29406']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,11,First Word,{'nbc': ['n31088']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,12,Marny's Dad,{'nbc': ['n31341']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,13,Me Time,{'nbc': ['n32056']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,14,The Will,{'nbc': ['n32387']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,15,Gary's Idea,{'nbc': ['n32717']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,16,A Rare Breed,{'nbc': ['n33016']}
2018-07-20,NBC Shows,GUYS WITH KIDS,2012,1,17,The Divorce Party,{'nbc': ['n33284']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,11,Hollywood Game Night: Red Nose Day Special,{'nbc': ['3726701']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,10,A RuPaul Awakening,{'nbc': ['3576379']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,9,Keep It UnReal,{'nbc': ['3576378']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,8,Super Smashed Game Night,{'nbc': ['3573862']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,7,HGN's Got Talent,{'nbc': ['3568533']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,6,This Is Us Game Night,{'nbc': ['3565692']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,5,The More You NE-YO,{'nbc': ['3554248']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,4,Game Night Is the New Black,{'nbc': ['3550763']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,3,Super Duper Store Night,{'nbc': ['3542503']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,2,Playing Hardwick to Get,{'nbc': ['3538590']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,5,1,Veep vs. The Walking Dead,{'nbc': ['3534471']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,12,"Oh Yes, It's Ladies Night",{'nbc': ['3005121']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,11,It's My Jane in the Box,{'nbc': ['3003076']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,10,"If It Ain't Burke, Don't Fix It",{'nbc': ['2999564']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,9,That's Mighty Biggs of You,{'nbc': ['2995575']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,8,Sealed with a Kesha,{'nbc': ['2987404']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,7,Musical Game Night,{'nbc': ['2984302']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,6,Battle of the Sexes III,{'nbc': ['2979063']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,5,Football Game Night,{'nbc': ['2975580']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,4,Back to the Game Night,{'nbc': ['2971992']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,3,Way-ans to Go!,{'nbc': ['2967509']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,2,In the Garden of Eva,{'nbc': ['2964883']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,4,1,"Hannigan, Hale and Hunt... Oh My!",{'nbc': ['2960888']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,10,Cedric Gives Niecy a Hand,{'nbc': ['2899746']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,9,Everything's Coming Up Jonas,{'nbc': ['2898492']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,8,Singin' in the Jane,{'nbc': ['2893185']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,7,The Scott Wolf of Wall Street,{'nbc': ['2890894']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,6,Mr. Smith Goes to Game Night,{'nbc': ['2888736']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,5,Don't Drink and Game Night,{'nbc': ['2887124']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,4,Everything's Coming Up Rosie,{'nbc': ['2886059']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,3,I Wanda Who Will Win,{'nbc': ['2881279']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,2,Your Popcorn Made a Messing,{'nbc': ['2879826']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,3,1,Two Janes Are Better Than One,{'nbc': ['2878228']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,20,Lynch...Jane Lynch,{'nbc': ['2799347']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,19,A Hollywood Scandal,{'nbc': ['2797800']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,18,What's Cooking on Game Night,{'nbc': ['2796134']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,17,Don't Be Gunn Shy,{'nbc': ['2788164']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,16,Game Night: Behind Bars,{'nbc': ['2786461']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,15,Off with the Top of Your Head,{'nbc': ['2784541']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,14,Hot in Hollywood,{'nbc': ['2782612']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,13,The Pittsburgh Steal-ers,{'nbc': ['2780733']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,12,"He Said, She Said",{'nbc': ['2778615']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,11,50 Charades of Grey,{'nbc': ['2771894']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,10,"Game Night, That's Another Story",{'nbc': ['2767632']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,2,9,Clue Boom-Boom Pow!,{'nbc': ['2754618']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,8,Portrait of a Killer Party,{'nbc': ['n40155']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,7,The Office Party,{'nbc': ['n40006']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,6,That Celebrity Game,{'nbc': ['n39931']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,5,America's Got Game Night,{'nbc': ['n39741']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,4,Purr-ty People,{'nbc': ['n39549']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,3,Saturday Night Reunion,{'nbc': ['n39314']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,2,Don't Kill My Buzz-er,{'nbc': ['n39061']}
2018-07-20,NBC Shows,HOLLYWOOD GAME NIGHT,ynch,1,1,The One with the Friends,{'nbc': ['n38746']}
2018-07-20,NBC Shows,HOUSE,2004,1,1,Pilot,{'nbc': ['3709475']}
2018-07-20,NBC Shows,HOUSE,2004,1,2,Paternity,{'nbc': ['3709476']}
2018-07-20,NBC Shows,HOUSE,2004,1,3,Occam's Razor,{'nbc': ['3709477']}
2018-07-20,NBC Shows,HOUSE,2004,1,4,Maternity,{'nbc': ['3709478']}
2018-07-20,NBC Shows,HOUSE,2004,1,5,Damned If You Do,{'nbc': ['3709479']}
2018-07-20,NBC Shows,HOUSE,2004,1,6,The Socratic Method,{'nbc': ['3709480']}
2018-07-20,NBC Shows,HOUSE,2004,8,7,Dead and Buried,{'nbc': ['3728320']}
2018-07-20,NBC Shows,HOUSE,2004,8,8,Perils of Paranoia,{'nbc': ['3728321']}
2018-07-20,NBC Shows,HOUSE,2004,8,9,Better Half,{'nbc': ['3728322']}
2018-07-20,NBC Shows,HOUSE,2004,8,10,Runaways,{'nbc': ['3728323']}
2018-07-20,NBC Shows,HOUSE,2004,8,11,Nobody's Fault,{'nbc': ['3728324']}
2018-07-20,NBC Shows,HOUSE,2004,8,12,Chase,{'nbc': ['3728325']}
2018-07-20,NBC Shows,HOUSE,2004,8,13,Man of the House,{'nbc': ['3728326']}
2018-07-20,NBC Shows,HOUSE,2004,8,14,Love is Blind,{'nbc': ['3728327']}
2018-07-20,NBC Shows,HOUSE,2004,8,15,Blowing the Whistle,{'nbc': ['3728328']}
2018-07-20,NBC Shows,HOUSE,2004,8,16,Gut Check,{'nbc': ['3728329']}
2018-07-20,NBC Shows,HOUSE,2004,8,17,We Need the Eggs,{'nbc': ['3728330']}
2018-07-20,NBC Shows,HOUSE,2004,8,18,Body and Soul,{'nbc': ['3728331']}
2018-07-20,NBC Shows,HOUSE,2004,8,19,The C Word,{'nbc': ['3728332']}
2018-07-20,NBC Shows,HOUSE,2004,8,20,Post Mortem,{'nbc': ['3728333']}
2018-07-20,NBC Shows,HOUSE,2004,8,21,Holding On,{'nbc': ['3728334']}
2018-07-20,NBC Shows,HOUSE,2004,8,22,Everybody Dies,{'nbc': ['3728335']}
2018-07-20,NBC Shows,HOUSE,2004,2,1,Acceptance,{'nbc': ['3716075']}
2018-07-20,NBC Shows,HOUSE,2004,2,2,Autopsy,{'nbc': ['3716076']}
2018-07-20,NBC Shows,HOUSE,2004,2,3,Humpty Dumpty,{'nbc': ['3716077']}
2018-07-20,NBC Shows,HOUSE,2004,2,4,TB or Not TB,{'nbc': ['3716078']}
2018-07-20,NBC Shows,HOUSE,2004,2,5,Daddy's Boy,{'nbc': ['3716079']}
2018-07-20,NBC Shows,HOUSE,2004,2,6,Spin,{'nbc': ['3716080']}
2018-07-20,NBC Shows,HOUSE,2004,2,7,Hunting,{'nbc': ['3716081']}
2018-07-20,NBC Shows,HOUSE,2004,2,8,The Mistake,{'nbc': ['3716082']}
2018-07-20,NBC Shows,HOUSE,2004,2,9,Deception,{'nbc': ['3716083']}
2018-07-20,NBC Shows,HOUSE,2004,2,10,Failure to Communicate,{'nbc': ['3716084']}
2018-07-20,NBC Shows,HOUSE,2004,2,11,Need to Know,{'nbc': ['3716085']}
2018-07-20,NBC Shows,HOUSE,2004,2,12,Distractions,{'nbc': ['3716086']}
2018-07-20,NBC Shows,HOUSE,2004,2,13,Skin Deep,{'nbc': ['3716087']}
2018-07-20,NBC Shows,HOUSE,2004,2,14,Sex Kills,{'nbc': ['3716088']}
2018-07-20,NBC Shows,HOUSE,2004,2,15,Clueless,{'nbc': ['3716089']}
2018-07-20,NBC Shows,HOUSE,2004,2,16,Safe,{'nbc': ['3716090']}
2018-07-20,NBC Shows,HOUSE,2004,2,17,All In,{'nbc': ['3716091']}
2018-07-20,NBC Shows,HOUSE,2004,2,18,Sleeping Dogs Lie,{'nbc': ['3716092']}
2018-07-20,NBC Shows,HOUSE,2004,2,19,House vs. God,{'nbc': ['3716093']}
2018-07-20,NBC Shows,HOUSE,2004,2,20,Euphoria: Part 1,{'nbc': ['3716094']}
2018-07-20,NBC Shows,HOUSE,2004,2,21,Euphoria: Part 2,{'nbc': ['3716095']}
2018-07-20,NBC Shows,HOUSE,2004,2,22,Forever,{'nbc': ['3716096']}
2018-07-20,NBC Shows,HOUSE,2004,2,23,Who's Your Daddy?,{'nbc': ['3716097']}
2018-07-20,NBC Shows,HOUSE,2004,2,24,No Reason,{'nbc': ['3716098']}
2018-07-20,NBC Shows,HOUSE,2004,3,1,Meaning,{'nbc': ['3717581']}
2018-07-20,NBC Shows,HOUSE,2004,3,2,Cane and Able,{'nbc': ['3717582']}
2018-07-20,NBC Shows,HOUSE,2004,3,3,Informed Consent,{'nbc': ['3717583']}
2018-07-20,NBC Shows,HOUSE,2004,3,4,Lines in the Sand,{'nbc': ['3717584']}
2018-07-20,NBC Shows,HOUSE,2004,3,5,Fools for Love,{'nbc': ['3717585']}
2018-07-20,NBC Shows,HOUSE,2004,3,6,Que Ser Ser,{'nbc': ['3717586']}
2018-07-20,NBC Shows,HOUSE,2004,3,7,Son of Coma Guy,{'nbc': ['3717587']}
2018-07-20,NBC Shows,HOUSE,2004,3,8,Whac-A-Mole,{'nbc': ['3717588']}
2018-07-20,NBC Shows,HOUSE,2004,3,9,Finding Judas,{'nbc': ['3717589']}
2018-07-20,NBC Shows,HOUSE,2004,3,10,Merry Little Christmas,{'nbc': ['3717590']}
2018-07-20,NBC Shows,HOUSE,2004,3,11,Words and Deeds,{'nbc': ['3717591']}
2018-07-20,NBC Shows,HOUSE,2004,3,12,"One Day, One Room",{'nbc': ['3717592']}
2018-07-20,NBC Shows,HOUSE,2004,3,13,Needle in a Haystack,{'nbc': ['3717593']}
2018-07-20,NBC Shows,HOUSE,2004,3,14,Insensitive,{'nbc': ['3717594']}
2018-07-20,NBC Shows,HOUSE,2004,3,15,Half-Wit,{'nbc': ['3717595']}
2018-07-20,NBC Shows,HOUSE,2004,3,16,Top Secret,{'nbc': ['3717596']}
2018-07-20,NBC Shows,HOUSE,2004,3,17,Fetal Position,{'nbc': ['3717597']}
2018-07-20,NBC Shows,HOUSE,2004,3,18,Airborne,{'nbc': ['3717598']}
2018-07-20,NBC Shows,HOUSE,2004,3,19,Act Your Age,{'nbc': ['3717599']}
2018-07-20,NBC Shows,HOUSE,2004,3,20,House Training,{'nbc': ['3717600']}
2018-07-20,NBC Shows,HOUSE,2004,3,21,Family,{'nbc': ['3717601']}
2018-07-20,NBC Shows,HOUSE,2004,3,22,Resignation,{'nbc': ['3717602']}
2018-07-20,NBC Shows,HOUSE,2004,3,23,The Jerk,{'nbc': ['3717603']}
2018-07-20,NBC Shows,HOUSE,2004,3,24,Human Error,{'nbc': ['3717604']}
2018-07-20,NBC Shows,HOUSE,2004,4,1,Alone,{'nbc': ['3720731']}
2018-07-20,NBC Shows,HOUSE,2004,4,2,The Right Stuff,{'nbc': ['3720732']}
2018-07-20,NBC Shows,HOUSE,2004,4,3,97 Seconds,{'nbc': ['3720733']}
2018-07-20,NBC Shows,HOUSE,2004,4,4,Guardian Angels,{'nbc': ['3720734']}
2018-07-20,NBC Shows,HOUSE,2004,4,5,"Mirror, Mirror",{'nbc': ['3720735']}
2018-07-20,NBC Shows,HOUSE,2004,4,6,Whatever It Takes,{'nbc': ['3720736']}
2018-07-20,NBC Shows,HOUSE,2004,4,7,Ugly,{'nbc': ['3720737']}
2018-07-20,NBC Shows,HOUSE,2004,4,8,You Don't Want to Know,{'nbc': ['3720738']}
2018-07-20,NBC Shows,HOUSE,2004,4,9,Games,{'nbc': ['3720739']}
2018-07-20,NBC Shows,HOUSE,2004,4,10,It's a Wonderful Lie,{'nbc': ['3720740']}
2018-07-20,NBC Shows,HOUSE,2004,4,11,Frozen,{'nbc': ['3720741']}
2018-07-20,NBC Shows,HOUSE,2004,4,12,Don't Ever Change,{'nbc': ['3720742']}
2018-07-20,NBC Shows,HOUSE,2004,4,13,No More Mr. Nice Guy,{'nbc': ['3720743']}
2018-07-20,NBC Shows,HOUSE,2004,4,14,Living the Dream,{'nbc': ['3720744']}
2018-07-20,NBC Shows,HOUSE,2004,4,15,House's Head,{'nbc': ['3720745']}
2018-07-20,NBC Shows,HOUSE,2004,4,16,Wilson's Heart,{'nbc': ['3720746']}
2018-07-20,NBC Shows,HOUSE,2004,5,1,Dying Changes Everything,{'nbc': ['3720750']}
2018-07-20,NBC Shows,HOUSE,2004,5,2,Not Cancer,{'nbc': ['3720751']}
2018-07-20,NBC Shows,HOUSE,2004,5,3,Adverse Events,{'nbc': ['3720753']}
2018-07-20,NBC Shows,HOUSE,2004,5,4,Birthmarks,{'nbc': ['3720754']}
2018-07-20,NBC Shows,HOUSE,2004,5,5,Lucky Thirteen,{'nbc': ['3720756']}
2018-07-20,NBC Shows,HOUSE,2004,5,6,Joy,{'nbc': ['3720757']}
2018-07-20,NBC Shows,HOUSE,2004,5,7,The Itch,{'nbc': ['3720758']}
2018-07-20,NBC Shows,HOUSE,2004,5,8,Emancipation,{'nbc': ['3720759']}
2018-07-20,NBC Shows,HOUSE,2004,5,9,Last Resort,{'nbc': ['3720761']}
2018-07-20,NBC Shows,HOUSE,2004,5,10,Let Them Eat Cake,{'nbc': ['3720763']}
2018-07-20,NBC Shows,HOUSE,2004,5,11,Joy to the World,{'nbc': ['3720764']}
2018-07-20,NBC Shows,HOUSE,2004,5,12,Painless,{'nbc': ['3720765']}
2018-07-20,NBC Shows,HOUSE,2004,5,13,Big Baby,{'nbc': ['3720766']}
2018-07-20,NBC Shows,HOUSE,2004,5,14,The Greater Good,{'nbc': ['3720767']}
2018-07-20,NBC Shows,HOUSE,2004,5,15,Unfaithful,{'nbc': ['3720768']}
2018-07-20,NBC Shows,HOUSE,2004,5,16,The Softer Side,{'nbc': ['3720769']}
2018-07-20,NBC Shows,HOUSE,2004,5,17,The Social Contract,{'nbc': ['3720770']}
2018-07-20,NBC Shows,HOUSE,2004,5,18,Here Kitty,{'nbc': ['3720771']}
2018-07-20,NBC Shows,HOUSE,2004,5,19,Locked In,{'nbc': ['3720772']}
2018-07-20,NBC Shows,HOUSE,2004,5,20,Simple Explanation,{'nbc': ['3720773']}
2018-07-20,NBC Shows,HOUSE,2004,5,21,Saviors,{'nbc': ['3720774']}
2018-07-20,NBC Shows,HOUSE,2004,5,22,House Divided,{'nbc': ['3720775']}
2018-07-20,NBC Shows,HOUSE,2004,5,23,Under My Skin,{'nbc': ['3720777']}
2018-07-20,NBC Shows,HOUSE,2004,5,24,Both Sides Now,{'nbc': ['3720779']}
2018-07-20,NBC Shows,HOUSE,2004,6,1,"DO NOT USE - Broken, Parts 1 and 2",{'nbc': ['3726648']}
2018-07-20,NBC Shows,HOUSE,2004,6,1,"Broken, Part 1",{'nbc': ['3739096']}
2018-07-20,NBC Shows,HOUSE,2004,6,2,"Broken, Part 2",{'nbc': ['3739111']}
2018-07-20,NBC Shows,HOUSE,2004,6,3,Epic Fail,{'nbc': ['3726649']}
