2018-03-15,Google Play Movies,Wonder Wheel,2017,"['James Belushi', 'Juno Temple', 'Justin Timberlake', 'Kate Winslet', 'Letty Aronson', 'Erika Aronson', 'Edward Walson', 'Woody Allen', 'Woody Allen']",{'googleplay': ['ugZ3o2MyY-8']}
2018-03-15,Google Play Movies,Steve McQueen: An American Icon,2017,"['Greg Laurie', 'Barbara Minty McQueen', 'Stan Barrett', 'Mel Gibson', 'Gary Sinise', 'Jerilyn Esquibel', 'Josh Walsh', 'Paul Eaton', 'John Collins', 'Gary Zelasko', 'Jon Erwin', 'Ben Smallbone', 'Parker Adams', 'Jon Erwin', 'Ben Smallbone']",{'googleplay': ['_BQj8r90Afk']}
2018-03-15,Google Play Movies,Same Kind of Different as Me,2017,"['Greg Kinnear', 'Renee Zellweger', 'Dijmon Hounsou', 'Jon Voight', 'Mary Parent', 'Darren Moorman', 'Stephen Johnston', 'Ron Hall', 'Cale Boyter', 'Alexander Foard', 'Michael Carney', 'Michael Carney', 'Michael Carney', 'Alexander Foard', 'Ron Hall']",{'googleplay': ['JmBmrpDFqW4']}
2018-03-15,Google Play Movies,Wonder,2017,"['Julia Roberts', 'Jacob Tremblay', 'Owen Wilson', 'Noah Jupe', 'Daveed Diggs', 'Elle McKinnon', 'Sonia Braga', 'Mandy Patinkin', 'David Hoberman', 'Todd Lieberman', 'Stephen Chbosky', 'Stephen Chbosky', 'Jack Thorne', 'Steven Conrad', 'R.J. Palacio']",{'googleplay': ['_tkZTz0ZgL4']}
2018-03-15,Google Play Movies,Justice League 3-Film Collection,2018,"['Jeremy Irons', 'Ben Affleck', 'Raymond Fisher', 'Diane Lane', 'Connie Nielsen', 'Gal Gadot', 'Jason Momoa', 'J.K. Simmons', 'Ezra Miller', 'Jesse Eisenberg', 'Amy Adams', 'Henry Cavill', 'Holly Hunter', 'Laurence Fishburne', 'Christopher Meloni', 'Michael Shannon', 'Ayalet Zurer', 'Kevin Costner', 'Antje Traue', 'Russell Crowe', 'Jon Berg', 'Geoff Johns', 'Deborah Snyder', 'Charles Roven', 'Christopher Nolan', 'Emma Thomas', 'Zack Snyder', 'Zack Snyder', 'Chris Terrio', 'David S. Goyer']",{'googleplay': ['qgahKPo-2mU']}
2018-03-15,Google Play Movies,Tyler Perry's Boo 2! A Madea Halloween,2017,"['Tyler Perry', 'Cassi Davis', 'Patrice Lovely', 'Will Areu', 'Ozzie Areu', 'Tyler Perry', 'Mark E. Swinton', 'Tyler Perry', 'Tyler Perry']",{'googleplay': ['2JmISwUzoLY']}
2018-03-15,Google Play Movies,"Roman J. Israel, Esq.",2017,"['Denzel Washington', 'Colin Farrell', 'Carmen Ejogo', 'Lynda Gravatt', 'Amanda Warren', 'Hugo Armstrong', 'Sam Gilroy', 'Tony Plana', 'DeRon Horton', 'Amari Cheatom', 'Jennifer Fox', 'Todd Black', 'Denzel Washington', 'Dan Gilroy']",{'googleplay': ['tqpzboQ4xFI']}
2018-03-15,Google Play Movies,A Bad Moms Christmas,2017,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Jay Hernandez', 'Cheryl Hines', 'Peter Gallagher', 'Justin Hartley', 'Christine Baranski', 'Susan Sarandon', 'Jon Lucas', 'Scott Moore']",{'googleplay': ['w8-PuepCwfM']}
2018-03-15,Google Play Movies,Only The Brave,2017,"['Josh Brolin', 'Miles Teller', 'Jeff Bridges', 'James Badge Dale', 'Andie McDowell', 'Geoff Stults', 'Alex Russell', 'Thad Luckinbill', 'Ben Hardy', 'Scott Haze', 'Jake Picking', 'Taylor Kitsch', 'Jennifer Connelly', 'Lorenzo di Bonaventura', 'Michael Menchel', 'Erik Howsam', 'Molly Smith', 'Thad Luckinbill', 'Trent Luckinbill', 'Dawn Ostroff', 'Jeremy Steckler', 'Joseph Kosinski', 'Ken Nolan', 'Eric Warren Singer']",{'googleplay': ['bz7MRRyOnK0']}
2018-03-15,Google Play Movies,The Florida Project,2017,"['Willem Dafoe', 'Brooklynn Prince', 'Bria Vinaite', 'Sean Baker', 'Chris Bergoch', 'Kevin Chinoy', 'Andrew Duncan', 'Alex Saks', 'Francesca Silvestri', 'Shih-Ching Tsou', 'Sean Baker', 'Sean Baker', 'Chris Bergoch']",{'googleplay': ['MLsXQdPAlws']}
