2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",6,Pax Soprana,{'googleplay': ['opeEb5G9sc0']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",7,Down Neck,{'googleplay': ['SlfkyLkGtps']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",8,The Legend of Tennessee Moltisanti,{'googleplay': ['5LPF6VfU3Hk']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",9,Boca,{'googleplay': ['s3R287_gXro']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",10,A Hit Is a Hit,{'googleplay': ['jIj9yjdtKpc']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",11,Nobody Knows Anything,{'googleplay': ['LHwKgX5E41o']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",,,{'googleplay': ['kqaWvSTNGpg']}
2018-03-16,GooglePlay Shows,The Sopranos,2016,"Sopranos,",,,{'googleplay': ['Gb5XpqGci_Q']}
2018-03-16,GooglePlay Shows,The Big Bang Theory,2016,1-10,1,The Conjugal Conjecture,{'googleplay': ['Xinuxc7Nr5o']}
2018-03-16,GooglePlay Shows,The Big Bang Theory,2016,1-10,2,The Military Miniaturization,{'googleplay': ['5-xZYzzVmSo']}
2018-03-16,GooglePlay Shows,The Big Bang Theory,2016,1-10,3,The Dependence Transcendence,{'googleplay': ['U573PYInhUE']}
2018-03-16,GooglePlay Shows,The Big Bang Theory,2016,1-10,4,The Cohabitation Experimentation,{'googleplay': ['60Kx3bx2ZHY']}
2018-03-16,GooglePlay Shows,The Big Bang Theory,2016,1-10,5,The Hot Tub Contamination,{'googleplay': ['5b5hkoy8j88']}
